FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-05-12,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,0,60,0
2020-05-12,LAMBTON COUNTY,2242.0,28,158,17
2020-05-12,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,22,255,46
2020-05-12,MIDDLESEX-LONDON,2244.0,60,362,43
2020-05-12,NIAGARA REGION,2246.0,67,440,54
2020-05-12,NORTH BAY PARRY SOUND DISTRICT,2247.0,2,16,0
2020-05-12,NORTHWESTERN,2249.0,0,15,0
2020-05-12,OXFORD ELGIN-ST.THOMAS,4913.0,1,56,4
2020-05-12,PEEL REGION,2253.0,735,2050,208
2020-05-12,PETERBOROUGH COUNTY-CITY,2255.0,6,65,2
2020-05-12,PORCUPINE,2256.0,10,50,5
2020-05-12,RENFREW COUNTY AND DISTRICT,2257.0,1,16,1
2020-05-12,SIMCOE MUSKOKA DISTRICT,2260.0,87,262,27
2020-05-12,SUDBURY AND DISTRICT,2261.0,5,52,2
2020-05-12,THUNDER BAY DISTRICT,2262.0,7,72,1
2020-05-12,TIMISKAMING,2263.0,5,13,0
2020-05-12,TORONTO,3895.0,1436,4950,575
2020-05-12,WATERLOO REGION,2265.0,159,672,75
2020-05-12,WELLINGTON-DUFFERIN-GUELPH,2266.0,62,234,29
2020-05-12,WINDSOR-ESSEX COUNTY,2268.0,141,524,59
2020-05-12,YORK REGION,2270.0,252,1489,133
2020-05-13,ALGOMA DISTRICT,2226.0,3,13,0
2020-05-13,BRANT COUNTY,2227.0,6,97,4
2020-05-13,CHATHAM-KENT,2240.0,5,84,1
2020-05-13,CITY OF HAMILTON,2237.0,52,410,24
2020-05-13,CITY OF OTTAWA,2251.0,265,1255,182
2020-05-13,DURHAM REGION,2230.0,168,857,149
2020-05-13,EASTERN ONTARIO,2258.0,32,92,9
2020-05-13,GREY BRUCE,2233.0,8,77,0
2020-05-13,HALDIMAND-NORFOLK,2234.0,5,160,31
2020-05-13,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,13,127,19
2020-05-13,HALTON REGION,2236.0,67,433,24
2020-05-13,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,2,36,5
2020-05-13,HURON PERTH,5183.0,1,44,5
2020-05-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,0,60,0
2020-05-13,LAMBTON COUNTY,2242.0,28,159,17
2020-05-13,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,25,257,46
